FORMAT	ti84-ghidra-coverage-v1
UNNAMED_FUNCTION	00	ram	276D	FUN_ram_276d	4	DEFAULT
UNNAMED_FUNCTION	00	ram	2781	FUN_ram_2781	4	DEFAULT
UNNAMED_FUNCTION	00	ram	2785	FUN_ram_2785	4	DEFAULT
UNNAMED_FUNCTION	00	ram	28FD	FUN_ram_28fd	6	DEFAULT
UNNAMED_FUNCTION	00	ram	294C	FUN_ram_294c	4	DEFAULT
UNNAMED_FUNCTION	00	ram	29A4	FUN_ram_29a4	9	DEFAULT
UNNAMED_FUNCTION	00	ram	2B89	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2B8F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2B95	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2B9B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BA1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BB9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BBF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BCB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BD1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BD7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BE3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BE9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BEF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BF5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2BFB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C01	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C13	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C19	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C1F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C25	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C2B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C3D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C4F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C55	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C5B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C73	cross_page_jump	3	DEFAULT
